state,county,year,days_with_aqi,good_days,moderate_days,usg_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,aqi_90th_percentile,median_aqi,days_co_main_pollutant,days_no2_main_pollutant,days_ozone_main_pollutant,days_pm25_main_pollutant,days_pm10_main_pollutant,bad_aqi_days,bad_aqi_day_pct,pct_days_co_main_pollutant,pct_days_no2_main_pollutant,pct_days_ozone_main_pollutant,pct_days_pm25_main_pollutant,pct_days_pm10_main_pollutant,geo_id,acs_name,population_25_plus,pct_high_school_or_higher,pct_bachelors_or_higher,population_16_plus,unemployment_rate,median_household_income,mean_household_income,per_capita_income,poverty_rate_all_people,pct_no_health_insurance,income_quartile,lower_income_group
California,San Joaquin,2020,366,162,173,16,13,2,0,215,97,54,0,0,129,223,14,31,8.469945355191257,0.0,0.0,35.24590163934426,60.92896174863388,3.825136612021858,0500000US06077,"San Joaquin County, California",513773,80.9,22.7,613844,7.6,92179,117604,37266,12.4,6.3,Q3,False
California,San Joaquin,2021,365,140,209,15,1,0,0,153,84,55,0,0,114,231,20,16,4.383561643835616,0.0,0.0,31.232876712328768,63.287671232876704,5.47945205479452,0500000US06077,"San Joaquin County, California",513773,80.9,22.7,613844,7.6,92179,117604,37266,12.4,6.3,Q3,False
California,San Joaquin,2022,365,192,164,8,0,1,0,208,86,48,0,0,172,169,24,9,2.4657534246575343,0.0,0.0,47.12328767123288,46.3013698630137,6.575342465753424,0500000US06077,"San Joaquin County, California",513773,80.9,22.7,613844,7.6,92179,117604,37266,12.4,6.3,Q3,False
California,San Joaquin,2023,365,208,148,9,0,0,0,119,78,47,0,0,161,194,10,9,2.4657534246575343,0.0,0.0,44.109589041095894,53.15068493150685,2.73972602739726,0500000US06077,"San Joaquin County, California",513773,80.9,22.7,613844,7.6,92179,117604,37266,12.4,6.3,Q3,False
California,San Joaquin,2024,366,178,177,11,0,0,0,140,79,51,0,0,142,215,9,11,3.0054644808743167,0.0,0.0,38.79781420765027,58.7431693989071,2.459016393442623,0500000US06077,"San Joaquin County, California",513773,80.9,22.7,613844,7.6,92179,117604,37266,12.4,6.3,Q3,False
California,San Luis Obispo,2020,366,161,174,21,7,1,2,334,90,53,0,0,179,181,6,31,8.469945355191257,0.0,0.0,48.90710382513661,49.45355191256831,1.639344262295082,0500000US06079,"San Luis Obispo County, California",190352,92.2,39.8,238275,5.5,97446,131990,51592,12.9,5.7,Q3,False
California,San Luis Obispo,2021,365,154,203,8,0,0,0,133,77,53,0,0,190,167,8,8,2.191780821917808,0.0,0.0,52.054794520547944,45.75342465753425,2.191780821917808,0500000US06079,"San Luis Obispo County, California",190352,92.2,39.8,238275,5.5,97446,131990,51592,12.9,5.7,Q3,False
California,San Luis Obispo,2022,365,117,245,3,0,0,0,115,75,55,0,0,160,203,2,3,0.821917808219178,0.0,0.0,43.83561643835616,55.61643835616439,0.547945205479452,0500000US06079,"San Luis Obispo County, California",190352,92.2,39.8,238275,5.5,97446,131990,51592,12.9,5.7,Q3,False
California,San Luis Obispo,2023,365,207,152,6,0,0,0,122,77,47,0,3,244,115,3,6,1.643835616438356,0.0,0.821917808219178,66.84931506849315,31.506849315068493,0.821917808219178,0500000US06079,"San Luis Obispo County, California",190352,92.2,39.8,238275,5.5,97446,131990,51592,12.9,5.7,Q3,False
California,San Luis Obispo,2024,366,193,163,10,0,0,0,122,80,49,0,0,262,102,2,10,2.73224043715847,0.0,0.0,71.58469945355192,27.86885245901639,0.546448087431694,0500000US06079,"San Luis Obispo County, California",190352,92.2,39.8,238275,5.5,97446,131990,51592,12.9,5.7,Q3,False
California,San Mateo,2020,366,257,99,5,5,0,0,199,64,37,0,11,136,219,0,10,2.73224043715847,0.0,3.0054644808743167,37.15846994535519,59.83606557377049,0.0,0500000US06081,"San Mateo County, California",542805,90.2,53.7,615229,4.8,158855,231822,84288,6.7,3.8,Q4 highest income,False
California,San Mateo,2021,365,290,75,0,0,0,0,90,56,36,0,3,199,163,0,0,0.0,0.0,0.821917808219178,54.52054794520548,44.657534246575345,0.0,0500000US06081,"San Mateo County, California",542805,90.2,53.7,615229,4.8,158855,231822,84288,6.7,3.8,Q4 highest income,False
California,San Mateo,2022,365,267,98,0,0,0,0,85,60,36,0,7,179,179,0,0,0.0,0.0,1.9178082191780823,49.04109589041096,49.04109589041096,0.0,0500000US06081,"San Mateo County, California",542805,90.2,53.7,615229,4.8,158855,231822,84288,6.7,3.8,Q4 highest income,False
California,San Mateo,2023,363,355,8,0,0,0,0,71,41,31,11,41,295,16,0,0,0.0,3.0303030303030303,11.294765840220386,81.26721763085399,4.40771349862259,0.0,0500000US06081,"San Mateo County, California",542805,90.2,53.7,615229,4.8,158855,231822,84288,6.7,3.8,Q4 highest income,False
California,San Mateo,2024,319,281,38,0,0,0,0,73,51,27,3,10,48,258,0,0,0.0,0.9404388714733543,3.1347962382445136,15.047021943573668,80.87774294670847,0.0,0500000US06081,"San Mateo County, California",542805,90.2,53.7,615229,4.8,158855,231822,84288,6.7,3.8,Q4 highest income,False
California,Santa Barbara,2020,366,199,154,9,4,0,0,174,68,48,0,0,156,207,3,13,3.551912568306011,0.0,0.0,42.62295081967213,56.557377049180324,0.819672131147541,0500000US06083,"Santa Barbara County, California",278364,81.9,36.8,355920,6.4,98161,140893,48028,14.7,8.7,Q3,False
California,Santa Barbara,2021,365,240,124,1,0,0,0,101,60,44,0,0,180,184,1,1,0.273972602739726,0.0,0.0,49.31506849315068,50.41095890410959,0.273972602739726,0500000US06083,"Santa Barbara County, California",278364,81.9,36.8,355920,6.4,98161,140893,48028,14.7,8.7,Q3,False
California,Santa Barbara,2022,365,198,167,0,0,0,0,93,60,48,0,0,138,223,4,0,0.0,0.0,0.0,37.80821917808219,61.09589041095891,1.095890410958904,0500000US06083,"Santa Barbara County, California",278364,81.9,36.8,355920,6.4,98161,140893,48028,14.7,8.7,Q3,False
California,Santa Barbara,2023,365,232,133,0,0,0,0,95,59,45,0,0,170,186,9,0,0.0,0.0,0.0,46.57534246575342,50.95890410958904,2.4657534246575343,0500000US06083,"Santa Barbara County, California",278364,81.9,36.8,355920,6.4,98161,140893,48028,14.7,8.7,Q3,False
California,Santa Barbara,2024,366,193,171,2,0,0,0,146,60,49,0,0,162,198,6,2,0.546448087431694,0.0,0.0,44.26229508196721,54.09836065573771,1.639344262295082,0500000US06083,"Santa Barbara County, California",278364,81.9,36.8,355920,6.4,98161,140893,48028,14.7,8.7,Q3,False
California,Santa Clara,2020,366,174,172,11,9,0,0,198,81,52,0,3,107,256,0,20,5.46448087431694,0.0,0.819672131147541,29.23497267759563,69.94535519125684,0.0,0500000US06085,"Santa Clara County, California",1347266,89.3,56.5,1561261,4.9,164281,227007,80312,7.1,3.9,Q4 highest income,False
California,Santa Clara,2021,365,147,211,7,0,0,0,147,72,53,0,0,90,275,0,7,1.9178082191780823,0.0,0.0,24.65753424657534,75.34246575342466,0.0,0500000US06085,"Santa Clara County, California",1347266,89.3,56.5,1561261,4.9,164281,227007,80312,7.1,3.9,Q4 highest income,False
California,Santa Clara,2022,365,188,172,5,0,0,0,119,73,49,0,0,131,234,0,5,1.36986301369863,0.0,0.0,35.89041095890411,64.10958904109589,0.0,0500000US06085,"Santa Clara County, California",1347266,89.3,56.5,1561261,4.9,164281,227007,80312,7.1,3.9,Q4 highest income,False
California,Santa Clara,2023,365,240,121,4,0,0,0,134,63,43,0,2,184,179,0,4,1.095890410958904,0.0,0.547945205479452,50.41095890410959,49.04109589041096,0.0,0500000US06085,"Santa Clara County, California",1347266,89.3,56.5,1561261,4.9,164281,227007,80312,7.1,3.9,Q4 highest income,False
California,Santa Clara,2024,363,201,161,1,0,0,0,111,63,47,0,1,28,334,0,1,0.27548209366391185,0.0,0.27548209366391185,7.7134986225895315,92.01101928374655,0.0,0500000US06085,"Santa Clara County, California",1347266,89.3,56.5,1561261,4.9,164281,227007,80312,7.1,3.9,Q4 highest income,False
California,Santa Cruz,2020,366,261,85,6,10,1,3,624,68,39,0,0,138,228,0,20,5.46448087431694,0.0,0.0,37.704918032786885,62.295081967213115,0.0,0500000US06087,"Santa Cruz County, California",178903,88.6,43.9,222296,6.1,111093,156439,56941,11.6,4.9,Q4 highest income,False
California,Santa Cruz,2021,365,298,67,0,0,0,0,80,54,37,0,0,187,178,0,0,0.0,0.0,0.0,51.23287671232877,48.76712328767123,0.0,0500000US06087,"Santa Cruz County, California",178903,88.6,43.9,222296,6.1,111093,156439,56941,11.6,4.9,Q4 highest income,False
California,Santa Cruz,2022,365,287,78,0,0,0,0,93,56,35,0,0,180,185,0,0,0.0,0.0,0.0,49.31506849315068,50.68493150684932,0.0,0500000US06087,"Santa Cruz County, California",178903,88.6,43.9,222296,6.1,111093,156439,56941,11.6,4.9,Q4 highest income,False
California,Santa Cruz,2023,365,300,64,1,0,0,0,130,53,36,0,0,176,189,0,1,0.273972602739726,0.0,0.0,48.21917808219178,51.78082191780822,0.0,0500000US06087,"Santa Cruz County, California",178903,88.6,43.9,222296,6.1,111093,156439,56941,11.6,4.9,Q4 highest income,False
California,Santa Cruz,2024,366,293,73,0,0,0,0,80,54,39,0,0,117,249,0,0,0.0,0.0,0.0,31.967213114754102,68.0327868852459,0.0,0500000US06087,"Santa Cruz County, California",178903,88.6,43.9,222296,6.1,111093,156439,56941,11.6,4.9,Q4 highest income,False
California,Shasta,2020,366,286,72,6,2,0,0,171,67,41,0,0,325,41,0,8,2.185792349726776,0.0,0.0,88.79781420765028,11.202185792349727,0.0,0500000US06089,"Shasta County, California",128897,92.1,23.8,146829,6.3,72636,98245,39574,13.3,6.5,Q2,True
California,Shasta,2021,365,222,111,15,12,5,0,240,93,46,0,0,271,94,0,32,8.767123287671232,0.0,0.0,74.24657534246575,25.753424657534246,0.0,0500000US06089,"Shasta County, California",128897,92.1,23.8,146829,6.3,72636,98245,39574,13.3,6.5,Q2,True
California,Shasta,2022,365,253,106,6,0,0,0,119,71,45,0,0,303,62,0,6,1.643835616438356,0.0,0.0,83.01369863013699,16.986301369863014,0.0,0500000US06089,"Shasta County, California",128897,92.1,23.8,146829,6.3,72636,98245,39574,13.3,6.5,Q2,True
California,Shasta,2023,365,247,112,5,0,0,1,1435,64,45,0,0,272,93,0,6,1.643835616438356,0.0,0.0,74.52054794520548,25.47945205479452,0.0,0500000US06089,"Shasta County, California",128897,92.1,23.8,146829,6.3,72636,98245,39574,13.3,6.5,Q2,True
California,Shasta,2024,366,268,94,3,0,1,0,232,69,44,0,0,290,76,0,4,1.092896174863388,0.0,0.0,79.23497267759562,20.76502732240437,0.0,0500000US06089,"Shasta County, California",128897,92.1,23.8,146829,6.3,72636,98245,39574,13.3,6.5,Q2,True
California,Siskiyou,2020,366,272,71,10,9,2,2,468,66,39,0,0,210,156,0,23,6.284153005464481,0.0,0.0,57.377049180327866,42.62295081967213,0.0,0500000US06093,"Siskiyou County, California",32155,91.7,23.3,35911,7.9,59095,82222,36529,16.4,6.0,Q1 lowest income,True
California,Siskiyou,2021,364,237,96,7,21,3,0,210,86,43,0,0,178,186,0,31,8.516483516483516,0.0,0.0,48.9010989010989,51.098901098901095,0.0,0500000US06093,"Siskiyou County, California",32155,91.7,23.3,35911,7.9,59095,82222,36529,16.4,6.0,Q1 lowest income,True
California,Siskiyou,2022,362,269,86,2,4,0,1,454,62,41,0,0,203,159,0,7,1.9337016574585635,0.0,0.0,56.07734806629834,43.92265193370166,0.0,0500000US06093,"Siskiyou County, California",32155,91.7,23.3,35911,7.9,59095,82222,36529,16.4,6.0,Q1 lowest income,True
California,Siskiyou,2023,365,270,78,7,6,3,1,320,64,43,0,0,207,158,0,17,4.657534246575342,0.0,0.0,56.71232876712329,43.28767123287671,0.0,0500000US06093,"Siskiyou County, California",32155,91.7,23.3,35911,7.9,59095,82222,36529,16.4,6.0,Q1 lowest income,True
California,Siskiyou,2024,366,284,82,0,0,0,0,94,60,41,0,0,256,110,0,0,0.0,0.0,0.0,69.94535519125684,30.05464480874317,0.0,0500000US06093,"Siskiyou County, California",32155,91.7,23.3,35911,7.9,59095,82222,36529,16.4,6.0,Q1 lowest income,True
California,Solano,2020,366,183,167,9,6,1,0,228,77,51,0,0,125,240,1,16,4.371584699453552,0.0,0.0,34.15300546448087,65.57377049180327,0.273224043715847,0500000US06095,"Solano County, California",315641,88.6,28.8,364721,6.5,100401,126026,45127,10.0,4.8,Q3,False
California,Solano,2021,365,215,147,3,0,0,0,126,66,44,0,0,172,193,0,3,0.821917808219178,0.0,0.0,47.12328767123288,52.87671232876713,0.0,0500000US06095,"Solano County, California",315641,88.6,28.8,364721,6.5,100401,126026,45127,10.0,4.8,Q3,False
California,Solano,2022,365,235,130,0,0,0,0,93,67,43,0,0,197,168,0,0,0.0,0.0,0.0,53.97260273972603,46.02739726027397,0.0,0500000US06095,"Solano County, California",315641,88.6,28.8,364721,6.5,100401,126026,45127,10.0,4.8,Q3,False
California,Solano,2023,365,269,95,1,0,0,0,105,57,40,0,1,242,122,0,1,0.273972602739726,0.0,0.273972602739726,66.3013698630137,33.42465753424658,0.0,0500000US06095,"Solano County, California",315641,88.6,28.8,364721,6.5,100401,126026,45127,10.0,4.8,Q3,False
California,Solano,2024,365,343,22,0,0,0,0,80,46,36,0,2,340,22,1,0,0.0,0.0,0.547945205479452,93.15068493150685,6.027397260273973,0.273972602739726,0500000US06095,"Solano County, California",315641,88.6,28.8,364721,6.5,100401,126026,45127,10.0,4.8,Q3,False
California,Sonoma,2020,366,290,69,1,6,0,0,199,57,36,0,1,166,192,7,7,1.912568306010929,0.0,0.273224043715847,45.3551912568306,52.459016393442624,1.912568306010929,0500000US06097,"Sonoma County, California",354661,88.7,38.5,404334,5.7,104674,142354,56640,8.9,5.1,Q3,False
California,Sonoma,2021,365,283,82,0,0,0,0,89,57,37,0,0,156,203,6,0,0.0,0.0,0.0,42.73972602739726,55.61643835616439,1.643835616438356,0500000US06097,"Sonoma County, California",354661,88.7,38.5,404334,5.7,104674,142354,56640,8.9,5.1,Q3,False
California,Sonoma,2022,365,286,79,0,0,0,0,82,56,36,0,0,194,168,3,0,0.0,0.0,0.0,53.15068493150685,46.02739726027397,0.821917808219178,0500000US06097,"Sonoma County, California",354661,88.7,38.5,404334,5.7,104674,142354,56640,8.9,5.1,Q3,False
California,Sonoma,2023,365,323,40,2,0,0,0,117,51,33,1,0,236,127,1,2,0.547945205479452,0.273972602739726,0.0,64.65753424657534,34.794520547945204,0.273972602739726,0500000US06097,"Sonoma County, California",354661,88.7,38.5,404334,5.7,104674,142354,56640,8.9,5.1,Q3,False
California,Sonoma,2024,366,348,18,0,0,0,0,72,41,19,1,0,44,197,124,0,0.0,0.273224043715847,0.0,12.021857923497267,53.825136612021865,33.87978142076503,0500000US06097,"Sonoma County, California",354661,88.7,38.5,404334,5.7,104674,142354,56640,8.9,5.1,Q3,False
California,Stanislaus,2020,366,131,198,21,16,0,0,195,102,60,0,1,169,182,14,37,10.10928961748634,0.0,0.273224043715847,46.17486338797814,49.72677595628415,3.825136612021858,0500000US06099,"Stanislaus County, California",354367,79.9,19.6,424141,8.0,81468,105867,34849,13.5,5.6,Q2,True
California,Stanislaus,2021,365,84,234,42,5,0,0,172,105,61,0,0,136,225,4,47,12.876712328767123,0.0,0.0,37.26027397260274,61.64383561643836,1.095890410958904,0500000US06099,"Stanislaus County, California",354367,79.9,19.6,424141,8.0,81468,105867,34849,13.5,5.6,Q2,True
California,Stanislaus,2022,365,108,234,22,1,0,0,166,95,57,0,0,128,218,19,23,6.301369863013699,0.0,0.0,35.06849315068493,59.726027397260275,5.205479452054795,0500000US06099,"Stanislaus County, California",354367,79.9,19.6,424141,8.0,81468,105867,34849,13.5,5.6,Q2,True
California,Stanislaus,2023,365,166,176,23,0,0,0,150,93,54,0,0,199,161,5,23,6.301369863013699,0.0,0.0,54.52054794520548,44.109589041095894,1.36986301369863,0500000US06099,"Stanislaus County, California",354367,79.9,19.6,424141,8.0,81468,105867,34849,13.5,5.6,Q2,True
California,Stanislaus,2024,366,166,162,38,0,0,0,150,101,53,0,0,214,136,16,38,10.382513661202186,0.0,0.0,58.46994535519126,37.15846994535519,4.371584699453552,0500000US06099,"Stanislaus County, California",354367,79.9,19.6,424141,8.0,81468,105867,34849,13.5,5.6,Q2,True
California,Sutter,2020,366,162,173,15,13,2,1,356,90,53,0,0,140,222,4,31,8.469945355191257,0.0,0.0,38.25136612021858,60.65573770491803,1.092896174863388,0500000US06101,"Sutter County, California",65188,80.2,20.9,77089,7.2,79704,108245,36107,14.4,6.4,Q2,True
California,Sutter,2021,364,102,240,17,5,0,0,175,90,59,0,0,95,268,1,22,6.043956043956044,0.0,0.0,26.098901098901102,73.62637362637363,0.27472527472527475,0500000US06101,"Sutter County, California",65188,80.2,20.9,77089,7.2,79704,108245,36107,14.4,6.4,Q2,True
California,Sutter,2022,364,154,205,5,0,0,0,119,81,52,0,0,178,186,0,5,1.3736263736263736,0.0,0.0,48.9010989010989,51.098901098901095,0.0,0500000US06101,"Sutter County, California",65188,80.2,20.9,77089,7.2,79704,108245,36107,14.4,6.4,Q2,True
California,Sutter,2023,363,192,168,3,0,0,0,105,69,49,0,0,214,149,0,3,0.8264462809917356,0.0,0.0,58.95316804407713,41.04683195592286,0.0,0500000US06101,"Sutter County, California",65188,80.2,20.9,77089,7.2,79704,108245,36107,14.4,6.4,Q2,True
California,Sutter,2024,366,195,166,5,0,0,0,115,80,49,0,0,220,146,0,5,1.366120218579235,0.0,0.0,60.10928961748634,39.89071038251366,0.0,0500000US06101,"Sutter County, California",65188,80.2,20.9,77089,7.2,79704,108245,36107,14.4,6.4,Q2,True
California,Tehama,2020,366,216,117,12,19,2,0,218,94,46,0,0,214,152,0,33,9.01639344262295,0.0,0.0,58.46994535519126,41.53005464480874,0.0,0500000US06103,"Tehama County, California",44633,87.2,19.3,51339,5.9,63784,93910,36168,15.6,6.6,Q1 lowest income,True
California,Tehama,2021,365,207,122,21,15,0,0,193,100,47,0,0,256,109,0,36,9.863013698630137,0.0,0.0,70.13698630136986,29.863013698630137,0.0,0500000US06103,"Tehama County, California",44633,87.2,19.3,51339,5.9,63784,93910,36168,15.6,6.6,Q1 lowest income,True
California,Tehama,2022,365,245,117,3,0,0,0,108,74,44,0,0,281,84,0,3,0.821917808219178,0.0,0.0,76.98630136986301,23.013698630136986,0.0,0500000US06103,"Tehama County, California",44633,87.2,19.3,51339,5.9,63784,93910,36168,15.6,6.6,Q1 lowest income,True
California,Tehama,2023,365,242,117,6,0,0,0,136,67,44,0,0,285,77,3,6,1.643835616438356,0.0,0.0,78.08219178082192,21.095890410958905,0.821917808219178,0500000US06103,"Tehama County, California",44633,87.2,19.3,51339,5.9,63784,93910,36168,15.6,6.6,Q1 lowest income,True
California,Tehama,2024,366,252,112,2,0,0,0,109,71,43,0,0,280,85,1,2,0.546448087431694,0.0,0.0,76.50273224043715,23.224043715846996,0.273224043715847,0500000US06103,"Tehama County, California",44633,87.2,19.3,51339,5.9,63784,93910,36168,15.6,6.6,Q1 lowest income,True
California,Trinity,2020,343,215,100,12,13,3,0,211,81,36,0,0,0,343,0,28,8.16326530612245,0.0,0.0,0.0,100.0,0.0,0500000US06105,"Trinity County, California",12461,92.2,22.4,13476,8.4,53002,76682,31301,20.7,9.3,Q1 lowest income,True
California,Trinity,2021,328,201,81,4,19,9,14,1217,168,38,0,0,0,328,0,46,14.02439024390244,0.0,0.0,0.0,100.0,0.0,0500000US06105,"Trinity County, California",12461,92.2,22.4,13476,8.4,53002,76682,31301,20.7,9.3,Q1 lowest income,True
California,Trinity,2022,353,227,111,5,5,3,2,342,72,34,0,0,0,353,0,15,4.2492917847025495,0.0,0.0,0.0,100.0,0.0,0500000US06105,"Trinity County, California",12461,92.2,22.4,13476,8.4,53002,76682,31301,20.7,9.3,Q1 lowest income,True
California,Trinity,2023,311,209,93,6,3,0,0,174,65,31,0,0,0,311,0,9,2.8938906752411575,0.0,0.0,0.0,100.0,0.0,0500000US06105,"Trinity County, California",12461,92.2,22.4,13476,8.4,53002,76682,31301,20.7,9.3,Q1 lowest income,True
California,Trinity,2024,357,258,98,1,0,0,0,113,62,31,0,0,0,357,0,1,0.2801120448179272,0.0,0.0,0.0,100.0,0.0,0500000US06105,"Trinity County, California",12461,92.2,22.4,13476,8.4,53002,76682,31301,20.7,9.3,Q1 lowest income,True
California,Tulare,2020,366,52,179,103,30,2,0,225,145,80,0,0,164,190,12,135,36.885245901639344,0.0,0.0,44.80874316939891,51.91256830601093,3.278688524590164,0500000US06107,"Tulare County, California",287690,74.8,16.6,353108,9.3,71300,92173,28185,17.9,8.1,Q2,True
California,Tulare,2021,365,49,182,93,38,2,1,961,154,81,0,0,173,187,5,134,36.71232876712329,0.0,0.0,47.397260273972606,51.23287671232877,1.36986301369863,0500000US06107,"Tulare County, California",287690,74.8,16.6,353108,9.3,71300,92173,28185,17.9,8.1,Q2,True
California,Tulare,2022,365,58,193,106,8,0,0,182,129,77,0,0,192,158,15,114,31.232876712328768,0.0,0.0,52.602739726027394,43.28767123287671,4.10958904109589,0500000US06107,"Tulare County, California",287690,74.8,16.6,353108,9.3,71300,92173,28185,17.9,8.1,Q2,True
California,Tulare,2023,365,94,189,61,19,2,0,242,126,69,0,0,206,154,5,82,22.465753424657535,0.0,0.0,56.43835616438356,42.19178082191781,1.36986301369863,0500000US06107,"Tulare County, California",287690,74.8,16.6,353108,9.3,71300,92173,28185,17.9,8.1,Q2,True
California,Tulare,2024,366,76,179,83,28,0,0,185,147,71,0,0,213,144,9,111,30.327868852459016,0.0,0.0,58.19672131147541,39.34426229508197,2.459016393442623,0500000US06107,"Tulare County, California",287690,74.8,16.6,353108,9.3,71300,92173,28185,17.9,8.1,Q2,True
California,Tuolumne,2020,353,277,71,5,0,0,0,143,64,41,0,0,353,0,0,5,1.41643059490085,0.0,0.0,100.0,0.0,0.0,0500000US06109,"Tuolumne County, California",41675,93.3,24.6,46170,8.2,77404,104076,44142,10.4,5.3,Q2,True
California,Tuolumne,2021,360,295,63,2,0,0,0,136,61,41,0,0,360,0,0,2,0.5555555555555556,0.0,0.0,100.0,0.0,0.0,0500000US06109,"Tuolumne County, California",41675,93.3,24.6,46170,8.2,77404,104076,44142,10.4,5.3,Q2,True
California,Tuolumne,2022,250,237,12,1,0,0,0,108,48,39,0,0,250,0,0,1,0.4,0.0,0.0,100.0,0.0,0.0,0500000US06109,"Tuolumne County, California",41675,93.3,24.6,46170,8.2,77404,104076,44142,10.4,5.3,Q2,True
California,Tuolumne,2023,290,237,51,2,0,0,0,112,61,43,0,0,290,0,0,2,0.6896551724137931,0.0,0.0,100.0,0.0,0.0,0500000US06109,"Tuolumne County, California",41675,93.3,24.6,46170,8.2,77404,104076,44142,10.4,5.3,Q2,True
California,Tuolumne,2024,354,286,64,4,0,0,0,115,67,40,0,0,354,0,0,4,1.1299435028248588,0.0,0.0,100.0,0.0,0.0,0500000US06109,"Tuolumne County, California",41675,93.3,24.6,46170,8.2,77404,104076,44142,10.4,5.3,Q2,True
California,Ventura,2020,366,185,155,21,5,0,0,174,90,50,0,0,239,119,8,26,7.103825136612022,0.0,0.0,65.30054644808743,32.51366120218579,2.185792349726776,0500000US06111,"Ventura County, California",580810,85.1,36.1,678019,5.7,109797,144867,49748,9.3,7.3,Q4 highest income,False
California,Ventura,2021,365,157,198,10,0,0,0,122,80,53,0,0,214,140,11,10,2.73972602739726,0.0,0.0,58.63013698630137,38.35616438356164,3.0136986301369864,0500000US06111,"Ventura County, California",580810,85.1,36.1,678019,5.7,109797,144867,49748,9.3,7.3,Q4 highest income,False
California,Ventura,2022,365,171,183,11,0,0,0,140,80,52,0,1,242,122,0,11,3.0136986301369864,0.0,0.273972602739726,66.3013698630137,33.42465753424658,0.0,0500000US06111,"Ventura County, California",580810,85.1,36.1,678019,5.7,109797,144867,49748,9.3,7.3,Q4 highest income,False
California,Ventura,2023,365,220,133,12,0,0,0,136,80,46,0,0,239,121,5,12,3.287671232876712,0.0,0.0,65.47945205479452,33.15068493150685,1.36986301369863,0500000US06111,"Ventura County, California",580810,85.1,36.1,678019,5.7,109797,144867,49748,9.3,7.3,Q4 highest income,False
California,Ventura,2024,366,191,160,14,1,0,0,176,84,50,0,0,247,116,3,15,4.098360655737705,0.0,0.0,67.4863387978142,31.693989071038253,0.819672131147541,0500000US06111,"Ventura County, California",580810,85.1,36.1,678019,5.7,109797,144867,49748,9.3,7.3,Q4 highest income,False
California,Yolo,2020,366,215,123,14,13,1,0,209,86,45,0,1,168,197,0,28,7.650273224043716,0.0,0.273224043715847,45.90163934426229,53.825136612021865,0.0,0500000US06113,"Yolo County, California",131208,88.6,44.8,182051,6.1,91752,123254,43733,16.7,4.8,Q3,False
California,Yolo,2021,365,242,117,4,2,0,0,159,68,42,0,0,215,149,1,6,1.643835616438356,0.0,0.0,58.9041095890411,40.821917808219176,0.273972602739726,0500000US06113,"Yolo County, California",131208,88.6,44.8,182051,6.1,91752,123254,43733,16.7,4.8,Q3,False
California,Yolo,2022,365,283,80,2,0,0,0,101,64,42,0,0,278,87,0,2,0.547945205479452,0.0,0.0,76.16438356164383,23.835616438356162,0.0,0500000US06113,"Yolo County, California",131208,88.6,44.8,182051,6.1,91752,123254,43733,16.7,4.8,Q3,False
California,Yolo,2023,365,246,117,2,0,0,0,108,65,43,0,0,225,140,0,2,0.547945205479452,0.0,0.0,61.64383561643836,38.35616438356164,0.0,0500000US06113,"Yolo County, California",131208,88.6,44.8,182051,6.1,91752,123254,43733,16.7,4.8,Q3,False
California,Yolo,2024,366,238,127,1,0,0,0,118,63,45,0,0,203,163,0,1,0.273224043715847,0.0,0.0,55.46448087431693,44.53551912568306,0.0,0500000US06113,"Yolo County, California",131208,88.6,44.8,182051,6.1,91752,123254,43733,16.7,4.8,Q3,False
